latitude,longitude,reflectivity_dbz,sweep_number,elevation_angle,rainfall_rate_mm_hr,rainfall_intensity_category,timestamp
23.908363,87.590078,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.5697,88.3697,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.539273,88.215093,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.403671,87.6004,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.517001,90.645158,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.766792,89.391807,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.940275,89.900958,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.902638,89.649385,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
24.057282,87.710978,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
23.461139,89.820971,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.586134,89.760921,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
21.386026,89.291191,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.625113,88.680208,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
21.946105,89.934418,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
21.271478,86.46869,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
24.307326,87.079979,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
21.93568,89.153621,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
24.551899,87.826209,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.03311,88.049023,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
21.538972,89.77956,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.513039,88.354408,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.964894,89.893839,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
21.197618,88.395385,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.077021,88.815257,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
23.882656,89.13418,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
21.694653,87.397753,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
21.538972,86.95984,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.689857,88.586713,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
23.024743,87.923913,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
21.895748,87.716979,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.73533,88.30786,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.422509,87.115679,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
23.769317,86.85286,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.459522,88.043124,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.871461,88.250479,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.926317,88.228746,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.543684,88.355348,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.920467,87.824384,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.985819,87.643497,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
23.165062,88.107975,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
21.213744,89.975574,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
21.606761,88.405866,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.883688,87.726108,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
21.658399,88.868863,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.664541,88.600944,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
21.710514,88.840511,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.5697,88.3697,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
23.633438,86.978141,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
20.839054,87.259616,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
23.911307,90.131174,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.330515,88.050805,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
21.031287,87.342063,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
23.267777,87.236713,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
21.916889,89.299676,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.508945,87.201893,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.002853,86.149123,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.04934,88.720255,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.901995,86.893459,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.673154,89.088532,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
21.75127,87.657526,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.547332,88.349379,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
21.285198,88.34564,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
24.372445,89.609501,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.692309,90.484985,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
21.83344,88.065363,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.271541,89.851092,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.248433,90.103861,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.519048,87.612961,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.461407,88.322358,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.503282,87.965089,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
22.219912,87.903992,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
21.574634,87.915809,47.5,0,0.5,42.023,Heavy,2025-04-27 00:22:33
24.408015,88.299216,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.657293,88.3697,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.221721,88.905067,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.930855,88.44208,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.546616,87.20015,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.31472,88.981972,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.314305,90.053046,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.291736,88.815106,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.663494,88.490891,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.759773,88.872687,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.35636,89.512657,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.385335,86.128117,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.335767,89.477808,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.231671,88.244129,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.362533,88.194761,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.555931,87.958941,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.86598,87.613342,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.429509,89.751943,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.627873,88.364186,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.480648,89.968861,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.799663,88.564694,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.226535,86.744256,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.601499,88.874493,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.638543,89.252116,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.538457,87.896673,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.932665,87.64159,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.574777,88.4327,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.828336,88.74188,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.427107,88.108867,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.251374,87.54315,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.384932,89.296316,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.13801,88.619478,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.284233,89.789495,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.32217,89.604636,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.4959,89.008631,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.147805,86.744237,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.917603,87.260703,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.814993,88.267536,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.5697,88.3697,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.252909,88.937565,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.739971,89.940853,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.664777,86.217157,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.555345,88.235802,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.03367,87.526647,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.048272,88.574405,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.824364,87.039487,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.150862,88.734874,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
20.435343,89.022274,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.786865,87.680988,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.437376,88.43645,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.340916,89.434903,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.061138,90.509536,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.497317,87.742356,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.066724,88.116722,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.119687,88.143266,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.398778,88.542001,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.815649,88.873129,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.305809,87.646443,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.614926,87.824186,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.008968,87.659655,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.020344,87.668063,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.389067,88.903826,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.730986,86.606613,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.977468,88.338729,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.905364,88.721995,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
24.116937,88.399286,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.454146,87.64187,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.930649,87.070478,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.784902,87.547761,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.259213,89.977434,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.419445,88.138778,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.067757,86.097972,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.841626,86.508758,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.95655,88.3697,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.102538,88.3697,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.10643,89.910767,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.76514,88.304896,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
24.70605,87.605135,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.428605,88.681992,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.435049,87.909362,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
20.723759,88.68219,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.186464,87.407013,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.12186,87.964518,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.355377,88.124253,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.439534,88.097784,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.201884,89.320585,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
20.672647,89.187878,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.655658,88.5787,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.778062,89.793027,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.544672,88.385982,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.151887,89.915184,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
20.884108,86.914552,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.716747,89.014672,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.541196,88.937951,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
20.964708,89.400227,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.719081,90.306604,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.667271,86.728307,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.607914,87.142822,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.582497,88.398122,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.881943,87.235016,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
24.155563,88.094414,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.913199,87.565292,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.643645,88.197667,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.876589,87.651672,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.786952,89.742,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.947537,86.807733,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.299817,87.774057,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
24.814785,88.499299,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.977905,88.346463,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.01907,88.785183,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.455306,88.186357,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.545938,88.427461,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.497037,88.096294,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.741953,88.771399,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
24.028507,87.911549,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.33899,88.330195,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.971015,88.698446,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.918925,88.7269,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.304185,86.783445,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
24.124651,87.423702,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.600429,89.032944,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.881103,89.862614,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
23.032939,87.417255,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.34561,87.700858,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.583375,88.276001,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.708198,87.272682,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.679788,89.055306,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.415761,87.792848,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
22.190239,88.133203,47.0,0,0.5,38.705,Heavy,2025-04-27 00:22:33
21.470903,88.535619,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.797796,88.698525,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.873336,88.256213,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
21.798528,89.854866,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.156269,90.404961,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
21.139231,88.342932,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.588701,88.429501,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.692807,88.758704,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
21.994214,87.381643,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
24.498363,89.359419,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
24.301227,89.216546,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.54694,87.706207,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.517598,86.948216,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.243475,90.743883,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.513566,88.712089,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.633748,88.304977,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.413071,88.51181,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
21.956921,88.346628,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.858829,88.413798,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.741065,88.490398,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.601846,88.491306,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
24.080501,87.118804,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
20.760535,88.302147,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
24.005798,90.127249,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.898993,87.320793,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
21.21874,87.694681,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
23.505074,86.72265,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
23.246117,87.183969,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.686861,88.228594,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
21.262937,88.222341,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
24.050532,88.19927,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
23.519527,88.992887,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
20.652316,87.704511,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
23.904959,89.83749,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
21.822451,88.727879,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.278718,88.633364,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.632384,88.192505,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.327773,88.258702,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
21.237021,87.295235,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.609519,88.415963,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
21.725975,86.359804,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.155717,87.155106,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
21.265252,89.812002,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
23.084869,87.808632,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
21.162247,86.644902,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.177672,88.09494,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
23.669767,86.347629,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.643276,87.42422,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.445696,87.687467,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.943487,88.298127,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.978197,87.565309,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
21.250066,87.963887,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
21.19389,87.946782,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.371621,88.827553,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
23.797736,87.959218,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.883839,88.44218,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.584883,88.276273,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
20.884502,88.990242,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.202808,87.761392,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
23.252892,87.341326,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
20.703591,89.34103,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.343542,86.873084,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.976526,86.684861,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.844032,88.478061,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
21.121828,89.968174,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.48183,87.776707,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
21.254995,89.249518,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.782423,87.157316,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.333918,89.249642,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.058877,88.603578,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
21.306204,89.767325,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
21.209273,86.642419,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
21.266125,89.208741,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
23.658659,88.138583,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
21.985211,90.387198,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.031359,88.514477,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.55569,89.128373,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.306487,88.568818,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.908055,87.704341,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.714901,88.2635,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.450685,88.658308,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
23.635883,88.035892,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
21.608368,89.51323,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.601824,89.064535,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
21.950151,90.274645,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.766384,89.488691,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.755662,89.426441,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.253386,89.25326,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.579414,89.065269,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
21.993644,88.742712,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.865783,89.919486,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.114834,89.634889,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.531843,88.217033,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.653898,88.395862,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.304386,87.236701,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.683018,88.339077,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.68887,87.429533,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
23.763861,88.278465,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.562276,86.820412,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
20.83074,88.598094,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
23.556371,87.033052,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
21.612964,87.307947,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
23.224994,87.602898,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.674035,87.876383,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.725636,87.629445,46.5,0,0.5,35.65,Heavy,2025-04-27 00:22:33
22.5697,88.3697,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
22.820948,90.408743,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
22.086019,87.962317,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
22.303318,88.17558,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
22.101363,89.207071,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
22.372565,89.679507,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
23.973577,89.663594,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
23.080143,88.677434,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
22.965758,89.391358,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
21.684457,88.85469,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
21.598522,88.591674,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
20.77065,87.261308,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
21.86133,88.559967,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
22.429361,88.326167,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
23.548024,87.87169,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
20.653071,88.584925,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
21.69372,86.376181,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
23.120523,86.868469,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
22.801004,88.404964,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
22.011912,86.442177,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
22.629519,88.191348,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
22.178743,88.24064,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
20.848589,87.876505,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
24.020195,88.003011,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
23.366156,88.169372,46.0,0,0.5,32.835,Heavy,2025-04-27 00:22:33
